timestamp,temperature_C,wind_speed_mps,solar_radiation_Wm2,air_pressure_Pa
2024-05-15 23:00:00,31.6,2.11,0.0,98.16
2024-05-16 00:00:00,30.76,2.17,0.0,98.13
2024-05-16 01:00:00,29.94,2.2,0.0,98.11
2024-05-16 02:00:00,29.25,2.18,0.0,98.11
2024-05-16 03:00:00,28.57,2.18,0.0,98.14
2024-05-16 04:00:00,27.86,2.23,0.0,98.19
2024-05-16 05:00:00,27.62,2.29,36.0,98.25
2024-05-16 06:00:00,30.81,2.84,179.88,98.31
2024-05-16 07:00:00,33.87,3.19,391.27,98.35
2024-05-16 08:00:00,39.1,1.69,579.1,98.35
2024-05-16 09:00:00,41.47,0.17,789.25,98.32
2024-05-16 10:00:00,42.98,1.15,916.8,98.25
2024-05-16 11:00:00,44.12,2.04,942.6,98.15
2024-05-16 12:00:00,44.81,2.65,925.5,98.02
2024-05-16 13:00:00,45.12,3.35,836.0,97.91
2024-05-16 14:00:00,45.01,3.89,692.72,97.8
2024-05-16 15:00:00,44.56,4.27,502.12,97.72
2024-05-16 16:00:00,43.68,4.5,268.75,97.67
2024-05-16 17:00:00,42.18,3.75,92.5,97.66
2024-05-16 18:00:00,38.24,2.54,5.82,97.7
2024-05-16 19:00:00,36.9,2.32,0.0,97.75
2024-05-16 20:00:00,36.56,1.95,0.0,97.79
2024-05-16 21:00:00,36.35,1.54,0.0,97.83
2024-05-16 22:00:00,35.95,1.24,0.0,97.84
2024-05-16 23:00:00,34.91,1.46,0.0,97.84
2024-05-17 00:00:00,33.45,1.85,0.0,97.81
2024-05-17 01:00:00,32.21,2.08,0.0,97.78
2024-05-17 02:00:00,31.41,2.05,0.0,97.77
2024-05-17 03:00:00,30.92,1.86,0.0,97.78
2024-05-17 04:00:00,30.67,1.59,0.0,97.81
2024-05-17 05:00:00,30.73,1.35,36.33,97.87
2024-05-17 06:00:00,32.8,1.57,182.62,97.92
2024-05-17 07:00:00,35.93,1.72,364.88,97.97
2024-05-17 08:00:00,40.38,2.3,557.0,97.99
2024-05-17 09:00:00,42.83,2.44,769.42,97.97
2024-05-17 10:00:00,44.44,2.52,888.22,97.9
2024-05-17 11:00:00,45.48,2.84,925.12,97.8
2024-05-17 12:00:00,46.13,3.43,861.42,97.7
2024-05-17 13:00:00,46.39,4.26,807.25,97.59
2024-05-17 14:00:00,46.22,5.02,669.85,97.49
2024-05-17 15:00:00,45.66,5.51,486.38,97.44
2024-05-17 16:00:00,44.67,5.61,273.38,97.43
2024-05-17 17:00:00,43.18,4.72,94.93,97.46
2024-05-17 18:00:00,39.0,2.85,7.65,97.5
2024-05-17 19:00:00,37.29,2.77,0.0,97.55
2024-05-17 20:00:00,36.75,2.66,0.0,97.6
2024-05-17 21:00:00,35.96,2.86,0.0,97.62
2024-05-17 22:00:00,35.14,3.22,0.0,97.62
2024-05-17 23:00:00,34.38,3.51,0.0,97.61
2024-05-18 00:00:00,33.58,3.74,0.0,97.57
2024-05-18 01:00:00,32.71,3.66,0.0,97.54
2024-05-18 02:00:00,31.82,3.37,0.0,97.53
2024-05-18 03:00:00,30.81,3.0,0.0,97.54
2024-05-18 04:00:00,30.1,2.69,0.0,97.56
2024-05-18 05:00:00,30.2,2.27,37.33,97.6
2024-05-18 06:00:00,32.69,2.63,178.75,97.64
2024-05-18 07:00:00,35.61,2.0,360.65,97.67
2024-05-18 08:00:00,40.3,2.66,546.45,97.67
2024-05-18 09:00:00,42.58,2.97,735.22,97.64
2024-05-18 10:00:00,44.32,3.56,874.7,97.58
2024-05-18 11:00:00,45.63,4.4,925.8,97.5
2024-05-18 12:00:00,46.43,5.43,910.4,97.41
2024-05-18 13:00:00,46.66,6.65,831.0,97.32
2024-05-18 14:00:00,46.42,7.41,691.05,97.24
2024-05-18 15:00:00,45.88,7.7,499.62,97.17
2024-05-18 16:00:00,44.98,7.65,268.2,97.14
2024-05-18 17:00:00,43.57,6.72,98.43,97.13
2024-05-18 18:00:00,39.68,3.89,7.7,97.16
2024-05-18 19:00:00,37.43,3.7,0.0,97.2
2024-05-18 20:00:00,36.39,3.77,0.0,97.25
2024-05-18 21:00:00,35.48,3.84,0.0,97.29
2024-05-18 22:00:00,34.62,3.88,0.0,97.31
2024-05-18 23:00:00,33.72,3.83,0.0,97.32
2024-05-19 00:00:00,32.82,3.64,0.0,97.31
2024-05-19 01:00:00,32.04,3.38,0.0,97.31
2024-05-19 02:00:00,31.29,3.02,0.0,97.3
2024-05-19 03:00:00,30.39,2.78,0.0,97.31
2024-05-19 04:00:00,29.79,2.66,0.0,97.33
2024-05-19 05:00:00,30.19,2.35,38.45,97.38
2024-05-19 06:00:00,33.31,2.88,191.88,97.43
2024-05-19 07:00:00,36.68,2.24,372.7,97.47
2024-05-19 08:00:00,41.19,1.65,563.03,97.5
2024-05-19 09:00:00,43.31,1.99,688.55,97.5
2024-05-19 10:00:00,44.9,3.3,823.88,97.47
2024-05-19 11:00:00,46.06,4.61,885.72,97.4
2024-05-19 12:00:00,46.49,5.84,899.1,97.32
2024-05-19 13:00:00,46.64,6.95,816.75,97.22
2024-05-19 14:00:00,46.45,7.65,646.95,97.13
2024-05-19 15:00:00,45.89,7.96,493.38,97.07
2024-05-19 16:00:00,44.85,8.11,288.85,97.03
2024-05-19 17:00:00,43.35,7.67,102.1,97.05
2024-05-19 18:00:00,40.4,5.08,8.35,97.11
2024-05-19 19:00:00,38.04,4.09,0.0,97.18
2024-05-19 20:00:00,36.91,3.75,0.0,97.26
2024-05-19 21:00:00,36.07,3.62,0.0,97.31
2024-05-19 22:00:00,35.46,3.86,0.0,97.33
2024-05-19 23:00:00,35.05,4.42,0.0,97.32
2024-05-20 00:00:00,34.66,4.68,0.0,97.31
2024-05-20 01:00:00,34.09,4.15,0.0,97.29
2024-05-20 02:00:00,33.84,3.47,0.0,97.29
2024-05-20 03:00:00,33.36,3.03,0.0,97.3
2024-05-20 04:00:00,32.74,2.89,0.0,97.35
2024-05-20 05:00:00,32.81,2.7,37.75,97.42
2024-05-20 06:00:00,35.35,3.62,160.15,97.5
2024-05-20 07:00:00,38.66,3.45,349.65,97.57
2024-05-20 08:00:00,41.98,3.62,513.88,97.6
2024-05-20 09:00:00,43.62,3.66,692.53,97.62
2024-05-20 10:00:00,44.78,4.35,861.72,97.6
2024-05-20 11:00:00,45.72,5.52,895.28,97.53
2024-05-20 12:00:00,46.33,6.66,881.22,97.45
2024-05-20 13:00:00,46.59,7.66,780.88,97.36
2024-05-20 14:00:00,46.44,8.22,648.2,97.29
2024-05-20 15:00:00,45.93,8.45,491.33,97.22
2024-05-20 16:00:00,44.9,8.39,313.62,97.19
2024-05-20 17:00:00,43.46,7.55,129.6,97.21
2024-05-20 18:00:00,40.02,4.49,8.75,97.26
2024-05-20 19:00:00,37.62,3.81,0.0,97.32
2024-05-20 20:00:00,36.61,3.73,0.0,97.38
2024-05-20 21:00:00,35.78,3.68,0.0,97.42
2024-05-20 22:00:00,34.93,3.59,0.0,97.44
2024-05-20 23:00:00,34.07,3.49,0.0,97.44
2024-05-21 00:00:00,33.24,3.42,0.0,97.43
2024-05-21 01:00:00,32.38,3.37,0.0,97.42
2024-05-21 02:00:00,31.85,3.15,0.0,97.43
2024-05-21 03:00:00,30.86,2.78,0.0,97.46
2024-05-21 04:00:00,30.17,2.27,0.0,97.5
2024-05-21 05:00:00,30.51,1.35,37.9,97.56
2024-05-21 06:00:00,32.75,0.24,196.82,97.61
2024-05-21 07:00:00,36.14,0.66,385.73,97.66
2024-05-21 08:00:00,40.46,1.12,565.9,97.68
2024-05-21 09:00:00,42.62,1.35,772.03,97.67
2024-05-21 10:00:00,44.24,1.79,885.45,97.62
2024-05-21 11:00:00,45.48,2.45,948.95,97.54
2024-05-21 12:00:00,46.18,3.16,931.2,97.46
2024-05-21 13:00:00,46.41,3.79,846.33,97.39
2024-05-21 14:00:00,46.18,4.25,688.7,97.32
2024-05-21 15:00:00,45.57,4.49,494.1,97.28
2024-05-21 16:00:00,44.54,4.42,307.35,97.26
2024-05-21 17:00:00,43.07,3.75,105.88,97.29
2024-05-21 18:00:00,39.3,2.29,7.75,97.34
2024-05-21 19:00:00,37.3,2.66,0.0,97.41
2024-05-21 20:00:00,36.19,2.84,0.0,97.46
2024-05-21 21:00:00,35.11,2.9,0.0,97.5
2024-05-21 22:00:00,34.1,2.89,0.0,97.51
2024-05-21 23:00:00,33.18,2.88,0.0,97.5
2024-05-22 00:00:00,32.32,2.87,0.0,97.48
2024-05-22 01:00:00,31.5,2.88,0.0,97.47
2024-05-22 02:00:00,30.77,2.96,0.0,97.49
2024-05-22 03:00:00,30.44,3.1,0.0,97.53
2024-05-22 04:00:00,29.98,3.3,0.0,97.58
2024-05-22 05:00:00,30.23,4.11,35.83,97.63
2024-05-22 06:00:00,31.94,5.1,180.73,97.7
2024-05-22 07:00:00,35.18,5.21,366.38,97.76
2024-05-22 08:00:00,39.37,5.71,555.85,97.78
2024-05-22 09:00:00,41.69,5.22,759.2,97.76
2024-05-22 10:00:00,43.3,4.54,875.72,97.71
2024-05-22 11:00:00,44.45,3.89,881.05,97.62
2024-05-22 12:00:00,45.2,3.29,867.4,97.51
2024-05-22 13:00:00,45.49,2.71,787.78,97.4
2024-05-22 14:00:00,45.31,2.21,640.62,97.29
2024-05-22 15:00:00,44.84,1.77,481.7,97.21
2024-05-22 16:00:00,44.03,1.51,286.15,97.17
2024-05-22 17:00:00,42.8,1.81,107.1,97.18
2024-05-22 18:00:00,39.23,2.38,8.32,97.2
2024-05-22 19:00:00,37.52,3.27,0.0,97.26
2024-05-22 20:00:00,36.86,4.11,0.0,97.34
2024-05-22 21:00:00,36.07,4.74,0.0,97.42
2024-05-22 22:00:00,35.08,4.86,0.0,97.44
2024-05-22 23:00:00,34.15,4.98,0.0,97.45
2024-05-23 00:00:00,33.34,5.36,0.0,97.43
2024-05-23 01:00:00,32.56,5.73,0.0,97.42
2024-05-23 02:00:00,31.9,5.78,0.0,97.43
2024-05-23 03:00:00,31.41,5.88,0.0,97.46
2024-05-23 04:00:00,30.99,6.03,0.0,97.51
2024-05-23 05:00:00,30.97,6.38,33.85,97.56
2024-05-23 06:00:00,32.49,6.99,161.65,97.61
2024-05-23 07:00:00,35.4,7.84,333.75,97.65
2024-05-23 08:00:00,38.13,7.72,522.42,97.66
2024-05-23 09:00:00,39.96,7.27,718.95,97.64
2024-05-23 10:00:00,41.41,6.79,812.92,97.61
2024-05-23 11:00:00,42.52,6.21,855.17,97.54
2024-05-23 12:00:00,43.25,5.5,854.1,97.45
2024-05-23 13:00:00,43.57,4.72,773.03,97.36
2024-05-23 14:00:00,43.56,4.03,636.12,97.27
2024-05-23 15:00:00,43.15,3.44,460.08,97.2
2024-05-23 16:00:00,42.3,3.04,255.85,97.17
2024-05-23 17:00:00,41.05,3.04,88.8,97.17
2024-05-23 18:00:00,38.41,2.41,8.2,97.21
2024-05-23 19:00:00,36.65,3.08,0.0,97.28
2024-05-23 20:00:00,35.92,3.88,0.0,97.35
2024-05-23 21:00:00,35.15,4.51,0.0,97.4
2024-05-23 22:00:00,34.28,4.9,0.0,97.42
2024-05-23 23:00:00,33.39,5.16,0.0,97.42
2024-05-24 00:00:00,32.53,5.2,0.0,97.4
2024-05-24 01:00:00,31.77,5.01,0.0,97.39
2024-05-24 02:00:00,31.1,4.84,0.0,97.41
2024-05-24 03:00:00,30.57,4.78,0.0,97.45
2024-05-24 04:00:00,30.07,4.72,0.0,97.5
2024-05-24 05:00:00,30.1,5.19,33.25,97.54
2024-05-24 06:00:00,32.09,5.97,161.43,97.6
2024-05-24 07:00:00,34.8,6.59,328.33,97.65
2024-05-24 08:00:00,37.15,6.29,489.4,97.67
2024-05-24 09:00:00,39.21,5.42,702.53,97.67
2024-05-24 10:00:00,40.9,4.15,820.62,97.63
2024-05-24 11:00:00,42.17,2.7,900.15,97.57
2024-05-24 12:00:00,42.93,1.26,878.35,97.48
2024-05-24 13:00:00,43.36,0.57,787.45,97.39
2024-05-24 14:00:00,43.55,1.45,642.83,97.29
2024-05-24 15:00:00,43.3,1.98,461.38,97.21
2024-05-24 16:00:00,42.56,2.22,277.92,97.16
2024-05-24 17:00:00,41.4,2.25,103.85,97.16
2024-05-24 18:00:00,39.01,1.62,9.62,97.2
2024-05-24 19:00:00,37.24,1.94,0.0,97.26
2024-05-24 20:00:00,36.25,2.18,0.0,97.32
2024-05-24 21:00:00,35.28,2.32,0.0,97.36
2024-05-24 22:00:00,34.31,2.44,0.0,97.39
2024-05-24 23:00:00,33.39,2.54,0.0,97.38
2024-05-25 00:00:00,32.54,2.62,0.0,97.36
2024-05-25 01:00:00,31.78,2.7,0.0,97.33
2024-05-25 02:00:00,31.11,2.67,0.0,97.31
2024-05-25 03:00:00,30.59,2.54,0.0,97.32
2024-05-25 04:00:00,30.13,2.41,0.0,97.36
2024-05-25 05:00:00,30.63,2.33,35.97,97.41
2024-05-25 06:00:00,32.85,3.24,169.38,97.47
2024-05-25 07:00:00,36.52,1.93,331.6,97.52
2024-05-25 08:00:00,39.69,0.99,522.3,97.53
2024-05-25 09:00:00,41.77,2.34,699.35,97.51
2024-05-25 10:00:00,43.4,3.26,830.88,97.45
2024-05-25 11:00:00,44.73,4.06,801.35,97.37
2024-05-25 12:00:00,45.59,4.95,746.92,97.25
2024-05-25 13:00:00,46.03,5.94,753.67,97.14
2024-05-25 14:00:00,46.0,6.6,623.08,97.04
2024-05-25 15:00:00,45.65,6.96,449.12,96.99
2024-05-25 16:00:00,44.91,7.11,307.55,96.95
2024-05-25 17:00:00,43.73,6.62,124.78,96.95
2024-05-25 18:00:00,40.59,3.92,10.05,96.98
2024-05-25 19:00:00,38.13,3.39,0.0,97.04
2024-05-25 20:00:00,36.9,3.28,0.0,97.11
2024-05-25 21:00:00,35.72,3.18,0.0,97.17
2024-05-25 22:00:00,34.62,3.08,0.0,97.2
2024-05-25 23:00:00,33.6,2.95,0.0,97.2
2024-05-26 00:00:00,32.66,2.79,0.0,97.19
2024-05-26 01:00:00,31.83,2.61,0.0,97.18
2024-05-26 02:00:00,31.14,2.4,0.0,97.18
2024-05-26 03:00:00,30.67,2.15,0.0,97.19
2024-05-26 04:00:00,30.44,1.85,0.0,97.22
2024-05-26 05:00:00,30.84,1.47,49.17,97.26
2024-05-26 06:00:00,33.22,1.41,214.45,97.33
2024-05-26 07:00:00,36.39,1.27,424.9,97.39
2024-05-26 08:00:00,41.35,3.42,630.92,97.41
2024-05-26 09:00:00,43.38,4.28,801.35,97.38
2024-05-26 10:00:00,44.91,4.54,917.6,97.33
2024-05-26 11:00:00,46.23,4.78,997.85,97.23
2024-05-26 12:00:00,47.21,5.3,981.33,97.13
2024-05-26 13:00:00,47.75,6.1,899.33,97.01
2024-05-26 14:00:00,47.79,6.84,755.4,96.91
2024-05-26 15:00:00,47.3,7.21,562.6,96.84
2024-05-26 16:00:00,46.38,7.13,343.83,96.79
2024-05-26 17:00:00,45.0,6.32,139.23,96.78
2024-05-26 18:00:00,41.39,3.46,13.05,96.82
2024-05-26 19:00:00,38.89,3.12,0.0,96.88
2024-05-26 20:00:00,37.87,2.85,0.0,96.94
2024-05-26 21:00:00,37.2,2.52,0.0,96.97
2024-05-26 22:00:00,36.75,2.19,0.0,96.99
2024-05-26 23:00:00,36.17,1.92,0.0,96.97
2024-05-27 00:00:00,35.34,1.73,0.0,96.93
2024-05-27 01:00:00,34.2,1.78,0.0,96.9
2024-05-27 02:00:00,32.77,2.07,0.0,96.89
2024-05-27 03:00:00,31.43,2.4,0.0,96.91
2024-05-27 04:00:00,30.46,2.55,0.0,96.94
2024-05-27 05:00:00,30.74,2.34,46.15,96.98
2024-05-27 06:00:00,33.71,2.89,197.07,97.03
2024-05-27 07:00:00,37.64,1.96,399.65,97.06
2024-05-27 08:00:00,42.41,1.64,584.9,97.06
2024-05-27 09:00:00,44.61,2.78,795.15,97.05
2024-05-27 10:00:00,46.01,3.54,914.38,97.01
2024-05-27 11:00:00,46.99,4.38,957.85,96.94
2024-05-27 12:00:00,47.63,5.27,950.62,96.85
2024-05-27 13:00:00,47.84,6.03,876.38,96.74
2024-05-27 14:00:00,47.62,6.48,741.55,96.66
2024-05-27 15:00:00,47.18,6.47,559.67,96.6
2024-05-27 16:00:00,46.33,6.09,349.48,96.56
2024-05-27 17:00:00,44.93,4.71,142.12,96.56
2024-05-27 18:00:00,40.57,2.95,13.55,96.6
2024-05-27 19:00:00,38.57,3.01,0.0,96.66
2024-05-27 20:00:00,37.55,2.94,0.0,96.72
2024-05-27 21:00:00,36.55,2.86,0.0,96.76
2024-05-27 22:00:00,35.83,2.63,0.0,96.76
2024-05-27 23:00:00,35.37,2.3,0.0,96.72
2024-05-28 00:00:00,34.81,2.0,0.0,96.66
2024-05-28 01:00:00,34.04,1.83,0.0,96.61
2024-05-28 02:00:00,33.34,1.65,0.0,96.59
2024-05-28 03:00:00,32.83,1.4,0.0,96.6
2024-05-28 04:00:00,32.38,1.07,0.0,96.64
2024-05-28 05:00:00,32.56,0.69,52.05,96.69
2024-05-28 06:00:00,34.38,0.29,209.98,96.75
2024-05-28 07:00:00,37.29,0.06,408.2,96.82
2024-05-28 08:00:00,43.04,2.03,620.08,96.85
2024-05-28 09:00:00,45.42,3.22,800.3,96.85
2024-05-28 10:00:00,46.69,3.82,921.5,96.81
2024-05-28 11:00:00,47.64,4.67,987.05,96.75
2024-05-28 12:00:00,48.21,5.64,977.25,96.66
2024-05-28 13:00:00,48.42,6.41,893.15,96.56
2024-05-28 14:00:00,48.2,6.7,749.58,96.5
2024-05-28 15:00:00,47.63,6.51,559.83,96.46
2024-05-28 16:00:00,46.64,5.84,346.33,96.43
2024-05-28 17:00:00,45.13,4.27,145.07,96.43
2024-05-28 18:00:00,40.86,2.39,14.57,96.47
2024-05-28 19:00:00,40.36,1.78,0.0,96.54
2024-05-28 20:00:00,40.51,1.04,0.0,96.6
2024-05-28 21:00:00,39.76,0.72,0.0,96.64
2024-05-28 22:00:00,37.91,1.48,0.0,96.65
2024-05-28 23:00:00,35.36,2.31,0.0,96.63
2024-05-29 00:00:00,33.51,2.8,0.0,96.63
2024-05-29 01:00:00,32.32,2.85,0.0,96.61
2024-05-29 02:00:00,31.43,2.63,0.0,96.61
2024-05-29 03:00:00,30.74,2.71,0.0,96.61
2024-05-29 04:00:00,30.4,3.14,0.0,96.65
2024-05-29 05:00:00,31.06,4.38,52.33,96.73
2024-05-29 06:00:00,33.46,6.62,223.9,96.84
2024-05-29 07:00:00,37.18,7.71,411.77,96.93
2024-05-29 08:00:00,40.8,8.08,599.22,96.99
2024-05-29 09:00:00,43.44,7.39,794.2,96.99
2024-05-29 10:00:00,45.32,6.67,898.55,96.96
2024-05-29 11:00:00,46.6,6.12,953.55,96.9
2024-05-29 12:00:00,47.44,5.81,936.72,96.82
2024-05-29 13:00:00,47.82,5.69,859.88,96.74
2024-05-29 14:00:00,47.8,5.36,675.22,96.67
2024-05-29 15:00:00,47.52,4.88,436.8,96.63
2024-05-29 16:00:00,46.8,4.35,232.75,96.59
2024-05-29 17:00:00,45.41,3.24,93.65,96.61
2024-05-29 18:00:00,41.71,2.09,12.65,96.64
2024-05-29 19:00:00,40.84,1.74,0.0,96.72
2024-05-29 20:00:00,40.63,1.13,0.0,96.79
2024-05-29 21:00:00,39.83,0.89,0.0,96.86
2024-05-29 22:00:00,38.18,1.45,0.0,96.89
2024-05-29 23:00:00,35.97,2.2,0.0,96.9
2024-05-30 00:00:00,34.39,2.84,0.0,96.9
2024-05-30 01:00:00,33.64,3.28,0.0,96.9
2024-05-30 02:00:00,33.6,4.32,0.0,96.92
2024-05-30 03:00:00,33.49,5.45,0.0,96.95
2024-05-30 04:00:00,33.05,5.84,0.0,97.01
2024-05-30 05:00:00,33.32,6.56,43.78,97.11
2024-05-30 06:00:00,35.37,7.67,200.52,97.21
2024-05-30 07:00:00,38.77,8.69,396.45,97.31
2024-05-30 08:00:00,41.2,9.14,588.53,97.37
2024-05-30 09:00:00,43.28,7.98,758.12,97.38
2024-05-30 10:00:00,45.25,6.67,899.88,97.33
2024-05-30 11:00:00,46.55,5.69,937.3,97.25
2024-05-30 12:00:00,47.2,5.25,918.17,97.16
2024-05-30 13:00:00,47.38,5.25,862.7,97.07
2024-05-30 14:00:00,47.22,5.54,727.92,97.01
2024-05-30 15:00:00,46.74,5.86,550.0,96.97
2024-05-30 16:00:00,45.82,5.91,337.83,96.96
2024-05-30 17:00:00,44.31,5.13,140.2,96.97
2024-05-30 18:00:00,39.42,3.3,14.32,97.02
2024-05-30 19:00:00,36.87,3.69,0.0,97.08
2024-05-30 20:00:00,35.74,3.73,0.0,97.15
2024-05-30 21:00:00,34.67,3.55,0.0,97.21
2024-05-30 22:00:00,33.87,3.19,0.0,97.22
2024-05-30 23:00:00,33.7,2.59,0.0,97.21
2024-05-31 00:00:00,34.02,1.78,0.0,97.17
2024-05-31 01:00:00,33.98,0.9,0.0,97.15
2024-05-31 02:00:00,33.38,0.49,0.0,97.15
2024-05-31 03:00:00,32.39,0.87,0.0,97.18
2024-05-31 04:00:00,31.15,1.57,0.0,97.22
2024-05-31 05:00:00,30.35,2.14,46.33,97.28
2024-05-31 06:00:00,33.57,3.33,203.4,97.36
2024-05-31 07:00:00,36.84,3.7,400.62,97.42
2024-05-31 08:00:00,41.53,4.0,593.7,97.46
2024-05-31 09:00:00,44.37,4.42,780.0,97.46
2024-05-31 10:00:00,45.79,5.28,871.67,97.42
2024-05-31 11:00:00,46.72,6.33,903.53,97.35
2024-05-31 12:00:00,47.21,7.39,934.25,97.27
2024-05-31 13:00:00,47.3,8.22,831.45,97.2
2024-05-31 14:00:00,47.07,8.35,709.62,97.13
2024-05-31 15:00:00,46.61,8.0,524.58,97.09
2024-05-31 16:00:00,45.7,7.45,331.23,97.06
2024-05-31 17:00:00,44.31,6.34,148.55,97.08
2024-05-31 18:00:00,40.52,3.52,12.27,97.13
2024-05-31 19:00:00,38.05,3.32,0.0,97.19
2024-05-31 20:00:00,37.06,3.23,0.0,97.25
2024-05-31 21:00:00,36.18,3.14,0.0,97.29
2024-05-31 22:00:00,35.36,3.09,0.0,97.28
2024-05-31 23:00:00,34.53,3.16,0.0,97.25
2024-06-01 00:00:00,33.8,3.37,0.0,97.21
2024-06-01 01:00:00,33.07,3.69,0.0,97.19
2024-06-01 02:00:00,32.36,4.1,0.0,97.2
2024-06-01 03:00:00,31.84,4.5,0.0,97.25
2024-06-01 04:00:00,31.39,4.68,0.08,97.31
2024-06-01 05:00:00,31.8,5.38,34.53,97.38
2024-06-01 06:00:00,33.58,5.88,153.73,97.47
2024-06-01 07:00:00,37.15,5.81,301.65,97.53
2024-06-01 08:00:00,41.16,6.4,484.3,97.57
2024-06-01 09:00:00,43.48,5.62,610.97,97.57
2024-06-01 10:00:00,44.68,4.69,729.6,97.56
2024-06-01 11:00:00,45.47,4.09,740.7,97.5
2024-06-01 12:00:00,45.92,3.69,737.65,97.43
2024-06-01 13:00:00,46.13,3.38,730.25,97.36
2024-06-01 14:00:00,45.9,3.03,454.1,97.3
2024-06-01 15:00:00,45.38,2.9,335.77,97.27
2024-06-01 16:00:00,44.48,3.1,194.88,97.27
2024-06-01 17:00:00,43.12,3.38,76.45,97.31
2024-06-01 18:00:00,40.15,2.46,10.82,97.39
2024-06-01 19:00:00,38.3,2.7,0.0,97.5
2024-06-01 20:00:00,37.4,2.68,0.0,97.57
2024-06-01 21:00:00,36.4,2.55,0.0,97.6
2024-06-01 22:00:00,35.27,2.5,0.0,97.58
2024-06-01 23:00:00,34.35,2.84,0.0,97.56
2024-06-02 00:00:00,33.72,3.79,0.0,97.54
2024-06-02 01:00:00,33.15,4.88,0.0,97.53
2024-06-02 02:00:00,32.0,4.31,0.0,97.5
2024-06-02 03:00:00,31.18,2.88,0.0,97.5
2024-06-02 04:00:00,30.62,2.12,0.0,97.54
2024-06-02 05:00:00,31.41,2.03,34.05,97.59
2024-06-02 06:00:00,33.54,2.08,155.82,97.65
2024-06-02 07:00:00,38.51,1.52,326.88,97.69
2024-06-02 08:00:00,41.06,1.83,526.47,97.73
2024-06-02 09:00:00,42.35,1.92,744.83,97.71
2024-06-02 10:00:00,43.5,2.11,850.55,97.67
2024-06-02 11:00:00,44.51,2.43,945.55,97.61
2024-06-02 12:00:00,45.18,2.87,935.6,97.53
2024-06-02 13:00:00,45.54,3.43,856.9,97.46
2024-06-02 14:00:00,45.54,3.85,718.38,97.38
2024-06-02 15:00:00,45.04,4.26,535.17,97.33
2024-06-02 16:00:00,44.06,4.75,325.12,97.32
2024-06-02 17:00:00,42.7,5.03,145.75,97.34
2024-06-02 18:00:00,40.44,3.56,10.73,97.39
2024-06-02 19:00:00,38.34,2.93,0.0,97.47
2024-06-02 20:00:00,37.29,2.86,0.0,97.54
2024-06-02 21:00:00,36.32,2.75,0.0,97.57
2024-06-02 22:00:00,35.5,2.7,0.0,97.56
2024-06-02 23:00:00,34.91,2.76,0.0,97.52
2024-06-03 00:00:00,34.27,2.94,0.0,97.47
2024-06-03 01:00:00,34.33,3.02,0.0,97.42
2024-06-03 02:00:00,33.9,3.25,0.0,97.39
2024-06-03 03:00:00,33.17,3.42,0.0,97.41
2024-06-03 04:00:00,32.18,3.44,0.0,97.44
2024-06-03 05:00:00,32.51,3.9,43.42,97.51
2024-06-03 06:00:00,34.66,4.97,193.48,97.58
2024-06-03 07:00:00,38.41,5.03,385.55,97.63
2024-06-03 08:00:00,41.29,5.27,546.75,97.66
2024-06-03 09:00:00,42.96,5.13,758.7,97.65
2024-06-03 10:00:00,44.3,5.21,874.33,97.6
2024-06-03 11:00:00,45.32,5.52,926.92,97.52
2024-06-03 12:00:00,45.96,5.97,912.85,97.42
2024-06-03 13:00:00,46.21,6.44,821.67,97.32
2024-06-03 14:00:00,46.06,6.81,658.95,97.25
2024-06-03 15:00:00,45.54,7.03,506.2,97.2
2024-06-03 16:00:00,44.62,7.01,308.58,97.17
2024-06-03 17:00:00,43.33,6.6,128.98,97.17
2024-06-03 18:00:00,40.76,4.15,12.57,97.21
2024-06-03 19:00:00,38.64,3.42,0.0,97.27
2024-06-03 20:00:00,38.2,3.44,0.0,97.33
2024-06-03 21:00:00,37.5,3.45,0.0,97.37
2024-06-03 22:00:00,36.61,3.43,0.0,97.38
2024-06-03 23:00:00,35.77,3.33,0.0,97.37
2024-06-04 00:00:00,34.9,3.11,0.0,97.34
2024-06-04 01:00:00,34.03,3.02,0.0,97.34
2024-06-04 02:00:00,33.34,2.97,0.0,97.36
2024-06-04 03:00:00,32.81,2.82,0.0,97.4
2024-06-04 04:00:00,32.47,2.45,0.0,97.46
2024-06-04 05:00:00,33.1,1.59,45.15,97.51
2024-06-04 06:00:00,35.26,0.32,188.43,97.55
2024-06-04 07:00:00,38.03,1.64,367.88,97.6
2024-06-04 08:00:00,41.31,3.02,499.45,97.64
2024-06-04 09:00:00,42.82,3.75,628.05,97.63
2024-06-04 10:00:00,44.03,4.13,729.7,97.59
2024-06-04 11:00:00,45.0,4.46,811.78,97.52
2024-06-04 12:00:00,45.61,4.79,822.8,97.43
2024-06-04 13:00:00,45.89,5.17,780.78,97.34
2024-06-04 14:00:00,45.67,5.78,548.15,97.27
2024-06-04 15:00:00,45.43,6.33,308.45,97.23
2024-06-04 16:00:00,44.67,6.61,213.2,97.22
2024-06-04 17:00:00,43.49,6.34,99.1,97.24
2024-06-04 18:00:00,40.92,3.91,12.75,97.29
2024-06-04 19:00:00,38.67,3.15,0.0,97.35
2024-06-04 20:00:00,37.63,2.97,0.0,97.4
2024-06-04 21:00:00,36.64,2.79,0.0,97.43
2024-06-04 22:00:00,35.84,2.52,0.0,97.42
2024-06-04 23:00:00,35.2,2.28,0.0,97.4
